country_region,iso3166_1,date,daily_cases,daily_deaths,population
Sweden,SE,2020-03-07,59.0,0.0,10230185.0
Sweden,SE,2020-03-08,33.0,0.0,10230185.0
Sweden,SE,2020-03-09,46.0,0.0,10230185.0
Sweden,SE,2020-03-10,101.0,0.0,10230185.0
Sweden,SE,2020-03-11,98.0,0.0,10230185.0
Sweden,SE,2020-03-12,196.0,20.0,10230185.0
Sweden,SE,2020-03-13,151.0,0.0,10230185.0
Sweden,SE,2020-03-14,152.0,1.0,10230185.0
Sweden,SE,2020-03-15,71.0,1.0,10230185.0
Sweden,SE,2020-03-16,69.0,2.0,10230185.0
Sweden,SE,2020-03-17,83.0,2.0,10230185.0
Sweden,SE,2020-03-18,119.0,1.0,10230185.0
Sweden,SE,2020-03-19,145.0,6.0,10230185.0
Sweden,SE,2020-03-20,143.0,7.0,10230185.0
Sweden,SE,2020-03-21,180.0,9.0,10230185.0
Sweden,SE,2020-03-22,136.0,8.0,10230185.0
Sweden,SE,2020-03-23,118.0,11.0,10230185.0
Sweden,SE,2020-03-24,182.0,11.0,10230185.0
Sweden,SE,2020-03-25,230.0,21.0,10230185.0
Sweden,SE,2020-03-26,314.0,22.0,10230185.0
Sweden,SE,2020-03-27,286.0,31.0,10230185.0
Sweden,SE,2020-03-28,365.0,32.0,10230185.0
Sweden,SE,2020-03-29,300.0,35.0,10230185.0
Sweden,SE,2020-03-30,280.0,38.0,10230185.0
Sweden,SE,2020-03-31,416.0,45.0,10230185.0
Sweden,SE,2020-04-01,475.0,48.0,10230185.0
Sweden,SE,2020-04-02,486.0,53.0,10230185.0
Sweden,SE,2020-04-03,554.0,70.0,10230185.0
Sweden,SE,2020-04-04,601.0,80.0,10230185.0
Sweden,SE,2020-04-05,357.0,70.0,10230185.0
Sweden,SE,2020-04-06,340.0,85.0,10230185.0
Sweden,SE,2020-04-07,389.0,90.0,10230185.0
Sweden,SE,2020-04-08,738.0,84.0,10230185.0
Sweden,SE,2020-04-09,654.0,115.0,10230185.0
Sweden,SE,2020-04-10,645.0,86.0,10230185.0
Sweden,SE,2020-04-11,454.0,90.0,10230185.0
Sweden,SE,2020-04-12,395.0,102.0,10230185.0
Sweden,SE,2020-04-13,464.0,97.0,10230185.0
Sweden,SE,2020-04-14,437.0,84.0,10230185.0
Sweden,SE,2020-04-15,479.0,92.0,10230185.0
Sweden,SE,2020-04-16,604.0,115.0,10230185.0
Sweden,SE,2020-04-17,623.0,111.0,10230185.0
Sweden,SE,2020-04-18,688.0,83.0,10230185.0
Sweden,SE,2020-04-19,532.0,86.0,10230185.0
Sweden,SE,2020-04-20,388.0,87.0,10230185.0
Sweden,SE,2020-04-21,461.0,85.0,10230185.0
Sweden,SE,2020-04-22,707.0,62.0,10230185.0
Sweden,SE,2020-04-23,722.0,77.0,10230185.0
Sweden,SE,2020-04-24,758.0,86.0,10230185.0
Sweden,SE,2020-04-25,780.0,89.0,10230185.0
Sweden,SE,2020-04-26,473.0,73.0,10230185.0
Sweden,SE,2020-04-27,300.0,74.0,10230185.0
Sweden,SE,2020-04-28,563.0,74.0,10230185.0
Sweden,SE,2020-04-29,742.0,83.0,10230185.0
Sweden,SE,2020-04-30,799.0,83.0,10230185.0
Sweden,SE,2020-05-01,636.0,78.0,10230185.0
Sweden,SE,2020-05-02,532.0,78.0,10230185.0
Sweden,SE,2020-05-03,299.0,73.0,10230185.0
Sweden,SE,2020-05-04,261.0,75.0,10230185.0
Sweden,SE,2020-05-05,477.0,84.0,10230185.0
Sweden,SE,2020-05-06,657.0,72.0,10230185.0
Sweden,SE,2020-05-07,745.0,73.0,10230185.0
Sweden,SE,2020-05-08,784.0,80.0,10230185.0
Sweden,SE,2020-05-09,700.0,60.0,10230185.0
Sweden,SE,2020-05-10,509.0,68.0,10230185.0
Sweden,SE,2020-05-11,279.0,73.0,10230185.0
Sweden,SE,2020-05-12,455.0,65.0,10230185.0
Sweden,SE,2020-05-13,754.0,61.0,10230185.0
Sweden,SE,2020-05-14,698.0,50.0,10230185.0
Sweden,SE,2020-05-15,657.0,46.0,10230185.0
Sweden,SE,2020-05-16,688.0,58.0,10230185.0
Sweden,SE,2020-05-17,358.0,48.0,10230185.0
Sweden,SE,2020-05-18,259.0,53.0,10230185.0
Sweden,SE,2020-05-19,430.0,59.0,10230185.0
Sweden,SE,2020-05-20,666.0,41.0,10230185.0
Sweden,SE,2020-05-21,808.0,52.0,10230185.0
Sweden,SE,2020-05-22,610.0,53.0,10230185.0
Sweden,SE,2020-05-23,532.0,56.0,10230185.0
Sweden,SE,2020-05-24,403.0,55.0,10230185.0
Sweden,SE,2020-05-25,210.0,44.0,10230185.0
Sweden,SE,2020-05-26,491.0,42.0,10230185.0
Sweden,SE,2020-05-27,746.0,28.0,10230185.0
Sweden,SE,2020-05-28,800.0,38.0,10230185.0
Sweden,SE,2020-05-29,774.0,40.0,10230185.0
Sweden,SE,2020-05-30,773.0,41.0,10230185.0
Sweden,SE,2020-05-31,432.0,39.0,10230185.0
Sweden,SE,2020-06-01,265.0,46.0,10230185.0
Sweden,SE,2020-06-02,648.0,39.0,10230185.0
Sweden,SE,2020-06-03,900.0,36.0,10230185.0
Sweden,SE,2020-06-04,1046.0,28.0,10230185.0
Sweden,SE,2020-06-05,1038.0,43.0,10230185.0
Sweden,SE,2020-06-06,1146.0,37.0,10230185.0
Sweden,SE,2020-06-07,780.0,29.0,10230185.0
Sweden,SE,2020-06-08,462.0,33.0,10230185.0
Sweden,SE,2020-06-09,677.0,38.0,10230185.0
Sweden,SE,2020-06-10,937.0,33.0,10230185.0
Sweden,SE,2020-06-11,1437.0,40.0,10230185.0
Sweden,SE,2020-06-12,1293.0,35.0,10230185.0
Sweden,SE,2020-06-13,1329.0,29.0,10230185.0
Sweden,SE,2020-06-14,1032.0,33.0,10230185.0
Sweden,SE,2020-06-15,418.0,27.0,10230185.0
Sweden,SE,2020-06-16,685.0,30.0,10230185.0
Sweden,SE,2020-06-17,1209.0,28.0,10230185.0
Sweden,SE,2020-06-18,1457.0,32.0,10230185.0
Sweden,SE,2020-06-19,1494.0,29.0,10230185.0
Sweden,SE,2020-06-20,1209.0,30.0,10230185.0
Sweden,SE,2020-06-21,698.0,29.0,10230185.0
Sweden,SE,2020-06-22,321.0,22.0,10230185.0
Sweden,SE,2020-06-23,800.0,20.0,10230185.0
Sweden,SE,2020-06-24,1309.0,25.0,10230185.0
Sweden,SE,2020-06-25,1698.0,22.0,10230185.0
Sweden,SE,2020-06-26,1279.0,23.0,10230185.0
Sweden,SE,2020-06-27,1204.0,11.0,10230185.0
Sweden,SE,2020-06-28,755.0,14.0,10230185.0
Sweden,SE,2020-06-29,415.0,23.0,10230185.0
Sweden,SE,2020-06-30,727.0,16.0,10230185.0
Sweden,SE,2020-07-01,804.0,20.0,10230185.0
Sweden,SE,2020-07-02,684.0,15.0,10230185.0
Sweden,SE,2020-07-03,687.0,15.0,10230185.0
Sweden,SE,2020-07-04,694.0,8.0,10230185.0
Sweden,SE,2020-07-05,364.0,15.0,10230185.0
Sweden,SE,2020-07-06,315.0,9.0,10230185.0
Sweden,SE,2020-07-07,251.0,15.0,10230185.0
Sweden,SE,2020-07-08,278.0,12.0,10230185.0
Sweden,SE,2020-07-09,533.0,11.0,10230185.0
Sweden,SE,2020-07-10,334.0,15.0,10230185.0
Sweden,SE,2020-07-11,369.0,14.0,10230185.0
Sweden,SE,2020-07-12,308.0,10.0,10230185.0
Sweden,SE,2020-07-13,106.0,8.0,10230185.0
Sweden,SE,2020-07-14,170.0,12.0,10230185.0
Sweden,SE,2020-07-15,312.0,8.0,10230185.0
Sweden,SE,2020-07-16,287.0,6.0,10230185.0
Sweden,SE,2020-07-17,268.0,6.0,10230185.0
Sweden,SE,2020-07-18,284.0,7.0,10230185.0
Sweden,SE,2020-07-19,191.0,11.0,10230185.0
Sweden,SE,2020-07-20,110.0,7.0,10230185.0
Sweden,SE,2020-07-21,131.0,6.0,10230185.0
Sweden,SE,2020-07-22,226.0,7.0,10230185.0
Sweden,SE,2020-07-23,297.0,6.0,10230185.0
Sweden,SE,2020-07-24,220.0,5.0,10230185.0
Sweden,SE,2020-07-25,262.0,3.0,10230185.0
Sweden,SE,2020-07-26,138.0,1.0,10230185.0
Sweden,SE,2020-07-27,42.0,2.0,10230185.0
Sweden,SE,2020-07-28,71.0,6.0,10230185.0
Sweden,SE,2020-07-29,283.0,4.0,10230185.0
Sweden,SE,2020-07-30,301.0,1.0,10230185.0
Sweden,SE,2020-07-31,302.0,0.0,10230185.0
Sweden,SE,2020-08-01,258.0,2.0,10230185.0
Sweden,SE,2020-08-02,303.0,2.0,10230185.0
Sweden,SE,2020-08-03,38.0,3.0,10230185.0
Sweden,SE,2020-08-04,165.0,4.0,10230185.0
Sweden,SE,2020-08-05,333.0,2.0,10230185.0
Sweden,SE,2020-08-06,425.0,1.0,10230185.0
Sweden,SE,2020-08-07,378.0,4.0,10230185.0
Sweden,SE,2020-08-08,380.0,2.0,10230185.0
Sweden,SE,2020-08-09,260.0,1.0,10230185.0
Sweden,SE,2020-08-10,73.0,4.0,10230185.0
Sweden,SE,2020-08-11,196.0,2.0,10230185.0
Sweden,SE,2020-08-12,417.0,4.0,10230185.0
Sweden,SE,2020-08-13,443.0,3.0,10230185.0
Sweden,SE,2020-08-14,363.0,5.0,10230185.0
Sweden,SE,2020-08-15,344.0,1.0,10230185.0
Sweden,SE,2020-08-16,226.0,1.0,10230185.0
Sweden,SE,2020-08-17,63.0,0.0,10230185.0
Sweden,SE,2020-08-18,174.0,3.0,10230185.0
Sweden,SE,2020-08-19,314.0,4.0,10230185.0
Sweden,SE,2020-08-20,351.0,1.0,10230185.0
Sweden,SE,2020-08-21,333.0,2.0,10230185.0
Sweden,SE,2020-08-22,298.0,5.0,10230185.0
Sweden,SE,2020-08-23,160.0,1.0,10230185.0
Sweden,SE,2020-08-24,57.0,3.0,10230185.0
Sweden,SE,2020-08-25,174.0,1.0,10230185.0
Sweden,SE,2020-08-26,222.0,1.0,10230185.0
Sweden,SE,2020-08-27,244.0,2.0,10230185.0
Sweden,SE,2020-08-28,202.0,1.0,10230185.0
Sweden,SE,2020-08-29,179.0,1.0,10230185.0
Sweden,SE,2020-08-30,131.0,1.0,10230185.0
Sweden,SE,2020-08-31,48.0,3.0,10230185.0
Sweden,SE,2020-09-01,162.0,2.0,10230185.0
Sweden,SE,2020-09-02,171.0,3.0,10230185.0
Sweden,SE,2020-09-03,213.0,2.0,10230185.0
Sweden,SE,2020-09-04,286.0,2.0,10230185.0
Sweden,SE,2020-09-05,262.0,0.0,10230185.0
Sweden,SE,2020-09-06,171.0,0.0,10230185.0
Sweden,SE,2020-09-07,67.0,3.0,10230185.0
Sweden,SE,2020-09-08,185.0,1.0,10230185.0
Sweden,SE,2020-09-09,236.0,1.0,10230185.0
Sweden,SE,2020-09-10,314.0,2.0,10230185.0
Sweden,SE,2020-09-11,254.0,2.0,10230185.0
Sweden,SE,2020-09-12,291.0,4.0,10230185.0
Sweden,SE,2020-09-13,206.0,1.0,10230185.0
Sweden,SE,2020-09-14,106.0,2.0,10230185.0
Sweden,SE,2020-09-15,220.0,2.0,10230185.0
Sweden,SE,2020-09-16,292.0,1.0,10230185.0
Sweden,SE,2020-09-17,330.0,2.0,10230185.0
Sweden,SE,2020-09-18,389.0,1.0,10230185.0
Sweden,SE,2020-09-19,437.0,1.0,10230185.0
Sweden,SE,2020-09-20,279.0,1.0,10230185.0
Sweden,SE,2020-09-21,132.0,4.0,10230185.0
Sweden,SE,2020-09-22,266.0,2.0,10230185.0
Sweden,SE,2020-09-23,438.0,1.0,10230185.0
Sweden,SE,2020-09-24,553.0,0.0,10230185.0
Sweden,SE,2020-09-25,540.0,1.0,10230185.0
Sweden,SE,2020-09-26,630.0,4.0,10230185.0
Sweden,SE,2020-09-27,325.0,2.0,10230185.0
Sweden,SE,2020-09-28,167.0,1.0,10230185.0
Sweden,SE,2020-09-29,378.0,1.0,10230185.0
Sweden,SE,2020-09-30,613.0,2.0,10230185.0
Sweden,SE,2020-10-01,689.0,4.0,10230185.0
Sweden,SE,2020-10-02,633.0,1.0,10230185.0
Sweden,SE,2020-10-03,712.0,3.0,10230185.0
Sweden,SE,2020-10-04,461.0,3.0,10230185.0
Sweden,SE,2020-10-05,156.0,3.0,10230185.0
Sweden,SE,2020-10-06,374.0,2.0,10230185.0
Sweden,SE,2020-10-07,786.0,4.0,10230185.0
Sweden,SE,2020-10-08,831.0,3.0,10230185.0
Sweden,SE,2020-10-09,834.0,1.0,10230185.0
Sweden,SE,2020-10-10,783.0,5.0,10230185.0
Sweden,SE,2020-10-11,509.0,5.0,10230185.0
Sweden,SE,2020-10-12,161.0,2.0,10230185.0
Sweden,SE,2020-10-13,637.0,3.0,10230185.0
Sweden,SE,2020-10-14,916.0,1.0,10230185.0
Sweden,SE,2020-10-15,968.0,2.0,10230185.0
Sweden,SE,2020-10-16,902.0,3.0,10230185.0
Sweden,SE,2020-10-17,1179.0,2.0,10230185.0
Sweden,SE,2020-10-18,697.0,4.0,10230185.0
Sweden,SE,2020-10-19,321.0,1.0,10230185.0
Sweden,SE,2020-10-20,771.0,4.0,10230185.0
Sweden,SE,2020-10-21,1290.0,4.0,10230185.0
Sweden,SE,2020-10-22,1570.0,3.0,10230185.0
Sweden,SE,2020-10-23,1666.0,9.0,10230185.0
Sweden,SE,2020-10-24,1868.0,7.0,10230185.0
Sweden,SE,2020-10-25,1477.0,8.0,10230185.0
Sweden,SE,2020-10-26,514.0,8.0,10230185.0
Sweden,SE,2020-10-27,1068.0,11.0,10230185.0
Sweden,SE,2020-10-28,2415.0,9.0,10230185.0
Sweden,SE,2020-10-29,3390.0,9.0,10230185.0
Sweden,SE,2020-10-30,3262.0,9.0,10230185.0
Sweden,SE,2020-10-31,4055.0,9.0,10230185.0
Sweden,SE,2020-11-01,2987.0,13.0,10230185.0
Sweden,SE,2020-11-02,1297.0,22.0,10230185.0
Sweden,SE,2020-11-03,1570.0,20.0,10230185.0
Sweden,SE,2020-11-04,3608.0,19.0,10230185.0
Sweden,SE,2020-11-05,4483.0,21.0,10230185.0
Sweden,SE,2020-11-06,4744.0,22.0,10230185.0
Sweden,SE,2020-11-07,4453.0,25.0,10230185.0
Sweden,SE,2020-11-08,4452.0,26.0,10230185.0
Sweden,SE,2020-11-09,2097.0,22.0,10230185.0
Sweden,SE,2020-11-10,3725.0,35.0,10230185.0
Sweden,SE,2020-11-11,4498.0,35.0,10230185.0
Sweden,SE,2020-11-12,5709.0,27.0,10230185.0
Sweden,SE,2020-11-13,5564.0,28.0,10230185.0
Sweden,SE,2020-11-14,6731.0,32.0,10230185.0
Sweden,SE,2020-11-15,3513.0,37.0,10230185.0
Sweden,SE,2020-11-16,1582.0,39.0,10230185.0
Sweden,SE,2020-11-17,2543.0,37.0,10230185.0
Sweden,SE,2020-11-18,4460.0,40.0,10230185.0
Sweden,SE,2020-11-19,4961.0,51.0,10230185.0
Sweden,SE,2020-11-20,7621.0,45.0,10230185.0
Sweden,SE,2020-11-21,5458.0,45.0,10230185.0
Sweden,SE,2020-11-22,4493.0,51.0,10230185.0
Sweden,SE,2020-11-23,2422.0,57.0,10230185.0
Sweden,SE,2020-11-24,3874.0,54.0,10230185.0
Sweden,SE,2020-11-25,5674.0,68.0,10230185.0
Sweden,SE,2020-11-26,6061.0,67.0,10230185.0
Sweden,SE,2020-11-27,6901.0,57.0,10230185.0
Sweden,SE,2020-11-28,6461.0,50.0,10230185.0
Sweden,SE,2020-11-29,3825.0,42.0,10230185.0
Sweden,SE,2020-11-30,2754.0,45.0,10230185.0
Sweden,SE,2020-12-01,3488.0,55.0,10230185.0
Sweden,SE,2020-12-02,5819.0,51.0,10230185.0
Sweden,SE,2020-12-03,6548.0,52.0,10230185.0
Sweden,SE,2020-12-04,6990.0,51.0,10230185.0
Sweden,SE,2020-12-05,7343.0,37.0,10230185.0
Sweden,SE,2020-12-06,4865.0,19.0,10230185.0
Sweden,SE,2020-12-07,1803.0,44.0,10230185.0
Sweden,SE,2020-12-08,3778.0,19.0,10230185.0
Sweden,SE,2020-12-09,7449.0,24.0,10230185.0
Sweden,SE,2020-12-10,8402.0,15.0,10230185.0
Sweden,SE,2020-12-11,6051.0,7.0,10230185.0
Sweden,SE,2020-12-12,0.0,0.0,10230185.0
Sweden,SE,2020-12-13,0.0,0.0,10230185.0
Sweden,SE,2020-12-14,0.0,0.0,10230185.0
Switzerland,CH,2019-12-31,0.0,0.0,8544527.0
Switzerland,CH,2020-01-01,0.0,0.0,8544527.0
Switzerland,CH,2020-01-02,0.0,0.0,8544527.0
Switzerland,CH,2020-01-03,0.0,0.0,8544527.0
Switzerland,CH,2020-01-04,0.0,0.0,8544527.0
Switzerland,CH,2020-01-05,0.0,0.0,8544527.0
Switzerland,CH,2020-01-06,0.0,0.0,8544527.0
Switzerland,CH,2020-01-07,0.0,0.0,8544527.0
Switzerland,CH,2020-01-08,0.0,0.0,8544527.0
Switzerland,CH,2020-01-09,0.0,0.0,8544527.0
Switzerland,CH,2020-01-10,0.0,0.0,8544527.0
Switzerland,CH,2020-01-11,0.0,0.0,8544527.0
Switzerland,CH,2020-01-12,0.0,0.0,8544527.0
Switzerland,CH,2020-01-13,0.0,0.0,8544527.0
Switzerland,CH,2020-01-14,0.0,0.0,8544527.0
Switzerland,CH,2020-01-15,0.0,0.0,8544527.0
Switzerland,CH,2020-01-16,0.0,0.0,8544527.0
Switzerland,CH,2020-01-17,0.0,0.0,8544527.0
Switzerland,CH,2020-01-18,0.0,0.0,8544527.0
Switzerland,CH,2020-01-19,0.0,0.0,8544527.0
Switzerland,CH,2020-01-20,0.0,0.0,8544527.0
Switzerland,CH,2020-01-21,0.0,0.0,8544527.0
Switzerland,CH,2020-01-22,0.0,0.0,8544527.0
Switzerland,CH,2020-01-23,0.0,0.0,8544527.0
Switzerland,CH,2020-01-24,0.0,0.0,8544527.0
Switzerland,CH,2020-01-25,0.0,0.0,8544527.0
Switzerland,CH,2020-01-26,0.0,0.0,8544527.0
Switzerland,CH,2020-01-27,0.0,0.0,8544527.0
Switzerland,CH,2020-01-28,0.0,0.0,8544527.0
Switzerland,CH,2020-01-29,0.0,0.0,8544527.0
Switzerland,CH,2020-01-30,0.0,0.0,8544527.0
Switzerland,CH,2020-01-31,0.0,0.0,8544527.0
Switzerland,CH,2020-02-01,0.0,0.0,8544527.0
Switzerland,CH,2020-02-02,0.0,0.0,8544527.0
Switzerland,CH,2020-02-03,0.0,0.0,8544527.0
Switzerland,CH,2020-02-04,0.0,0.0,8544527.0
Switzerland,CH,2020-02-05,0.0,0.0,8544527.0
Switzerland,CH,2020-02-06,0.0,0.0,8544527.0
Switzerland,CH,2020-02-07,0.0,0.0,8544527.0
Switzerland,CH,2020-02-08,0.0,0.0,8544527.0
Switzerland,CH,2020-02-09,0.0,0.0,8544527.0
Switzerland,CH,2020-02-10,0.0,0.0,8544527.0
Switzerland,CH,2020-02-11,0.0,0.0,8544527.0
Switzerland,CH,2020-02-12,0.0,0.0,8544527.0
Switzerland,CH,2020-02-13,0.0,0.0,8544527.0
Switzerland,CH,2020-02-14,0.0,0.0,8544527.0
Switzerland,CH,2020-02-15,0.0,0.0,8544527.0
Switzerland,CH,2020-02-16,0.0,0.0,8544527.0
Switzerland,CH,2020-02-17,0.0,0.0,8544527.0
Switzerland,CH,2020-02-18,0.0,0.0,8544527.0
Switzerland,CH,2020-02-19,0.0,0.0,8544527.0
Switzerland,CH,2020-02-20,0.0,0.0,8544527.0
Switzerland,CH,2020-02-21,0.0,0.0,8544527.0
Switzerland,CH,2020-02-22,0.0,0.0,8544527.0
Switzerland,CH,2020-02-23,0.0,0.0,8544527.0
Switzerland,CH,2020-02-24,0.0,0.0,8544527.0
Switzerland,CH,2020-02-25,0.0,0.0,8544527.0
Switzerland,CH,2020-02-26,1.0,0.0,8544527.0
Switzerland,CH,2020-02-27,0.0,0.0,8544527.0
Switzerland,CH,2020-02-28,7.0,0.0,8544527.0
Switzerland,CH,2020-02-29,4.0,0.0,8544527.0
Switzerland,CH,2020-03-01,6.0,0.0,8544527.0
Switzerland,CH,2020-03-02,6.0,0.0,8544527.0
Switzerland,CH,2020-03-03,6.0,0.0,8544527.0
Switzerland,CH,2020-03-04,7.0,0.0,8544527.0
Switzerland,CH,2020-03-05,20.0,0.0,8544527.0
Switzerland,CH,2020-03-06,30.0,1.0,8544527.0
Switzerland,CH,2020-03-07,122.0,0.0,8544527.0
Switzerland,CH,2020-03-08,55.0,0.0,8544527.0
Switzerland,CH,2020-03-09,68.0,1.0,8544527.0
Switzerland,CH,2020-03-10,42.0,0.0,8544527.0
Switzerland,CH,2020-03-11,116.0,1.0,8544527.0
Switzerland,CH,2020-03-12,152.0,1.0,8544527.0
Switzerland,CH,2020-03-13,212.0,0.0,8544527.0
Switzerland,CH,2020-03-14,267.0,3.0,8544527.0
Switzerland,CH,2020-03-15,238.0,4.0,8544527.0
Switzerland,CH,2020-03-16,841.0,2.0,8544527.0
Switzerland,CH,2020-03-17,0.0,1.0,8544527.0
Switzerland,CH,2020-03-18,450.0,5.0,8544527.0
Switzerland,CH,2020-03-19,353.0,6.0,8544527.0
Switzerland,CH,2020-03-20,860.0,8.0,8544527.0
Switzerland,CH,2020-03-21,943.0,10.0,8544527.0
Switzerland,CH,2020-03-22,1271.0,13.0,8544527.0
Switzerland,CH,2020-03-23,894.0,4.0,8544527.0
Switzerland,CH,2020-03-24,1044.0,6.0,8544527.0
Switzerland,CH,2020-03-25,774.0,20.0,8544527.0
Switzerland,CH,2020-03-26,925.0,17.0,8544527.0
Switzerland,CH,2020-03-27,1000.0,58.0,8544527.0
Switzerland,CH,2020-03-28,1390.0,36.0,8544527.0
Switzerland,CH,2020-03-29,1048.0,38.0,8544527.0
Switzerland,CH,2020-03-30,1122.0,22.0,8544527.0
Switzerland,CH,2020-03-31,1138.0,38.0,8544527.0
Switzerland,CH,2020-04-01,696.0,78.0,8544527.0
Switzerland,CH,2020-04-02,962.0,5.0,8544527.0
Switzerland,CH,2020-04-03,1124.0,54.0,8544527.0
Switzerland,CH,2020-04-04,1033.0,52.0,8544527.0
Switzerland,CH,2020-04-05,974.0,56.0,8544527.0
Switzerland,CH,2020-04-06,821.0,19.0,8544527.0
Switzerland,CH,2020-04-07,552.0,25.0,8544527.0
Switzerland,CH,2020-04-08,590.0,57.0,8544527.0
Switzerland,CH,2020-04-09,546.0,64.0,8544527.0
Switzerland,CH,2020-04-10,785.0,51.0,8544527.0
Switzerland,CH,2020-04-11,733.0,49.0,8544527.0
Switzerland,CH,2020-04-12,592.0,26.0,8544527.0
Switzerland,CH,2020-04-13,400.0,27.0,8544527.0
Switzerland,CH,2020-04-14,279.0,0.0,8544527.0
Switzerland,CH,2020-04-15,254.0,42.0,8544527.0
Switzerland,CH,2020-04-16,583.0,73.0,8544527.0
Switzerland,CH,2020-04-17,315.0,43.0,8544527.0
Switzerland,CH,2020-04-18,346.0,42.0,8544527.0
Switzerland,CH,2020-04-19,325.0,52.0,8544527.0
Switzerland,CH,2020-04-20,336.0,24.0,8544527.0
Switzerland,CH,2020-04-21,168.0,7.0,8544527.0
Switzerland,CH,2020-04-22,155.0,45.0,8544527.0
Switzerland,CH,2020-04-23,205.0,30.0,8544527.0
Switzerland,CH,2020-04-24,228.0,51.0,8544527.0
Switzerland,CH,2020-04-25,181.0,41.0,8544527.0
Switzerland,CH,2020-04-26,216.0,20.0,8544527.0
Switzerland,CH,2020-04-27,167.0,8.0,8544527.0
Switzerland,CH,2020-04-28,103.0,16.0,8544527.0
Switzerland,CH,2020-04-29,100.0,27.0,8544527.0
Switzerland,CH,2020-04-30,143.0,28.0,8544527.0
Switzerland,CH,2020-05-01,179.0,15.0,8544527.0
Switzerland,CH,2020-05-02,119.0,12.0,8544527.0
Switzerland,CH,2020-05-03,112.0,32.0,8544527.0
Switzerland,CH,2020-05-04,88.0,6.0,8544527.0
Switzerland,CH,2020-05-05,76.0,4.0,8544527.0
Switzerland,CH,2020-05-06,28.0,6.0,8544527.0
Switzerland,CH,2020-05-07,51.0,22.0,8544527.0
Switzerland,CH,2020-05-08,66.0,13.0,8544527.0
Switzerland,CH,2020-05-09,81.0,8.0,8544527.0
Switzerland,CH,2020-05-10,44.0,6.0,8544527.0
Switzerland,CH,2020-05-11,54.0,6.0,8544527.0
Switzerland,CH,2020-05-12,39.0,5.0,8544527.0
Switzerland,CH,2020-05-13,36.0,18.0,8544527.0
Switzerland,CH,2020-05-14,33.0,3.0,8544527.0
Switzerland,CH,2020-05-15,50.0,25.0,8544527.0
Switzerland,CH,2020-05-16,51.0,6.0,8544527.0
Switzerland,CH,2020-05-17,58.0,7.0,8544527.0
Switzerland,CH,2020-05-18,15.0,1.0,8544527.0
Switzerland,CH,2020-05-19,10.0,0.0,8544527.0
Switzerland,CH,2020-05-20,21.0,11.0,8544527.0
Switzerland,CH,2020-05-21,40.0,16.0,8544527.0
Switzerland,CH,2020-05-22,36.0,8.0,8544527.0
Switzerland,CH,2020-05-23,13.0,0.0,8544527.0
Switzerland,CH,2020-05-24,18.0,4.0,8544527.0
Switzerland,CH,2020-05-25,11.0,0.0,8544527.0
Switzerland,CH,2020-05-26,10.0,0.0,8544527.0
Switzerland,CH,2020-05-27,15.0,6.0,8544527.0
Switzerland,CH,2020-05-28,0.0,0.0,8544527.0
Switzerland,CH,2020-05-29,35.0,7.0,8544527.0
Switzerland,CH,2020-05-30,32.0,2.0,8544527.0
Switzerland,CH,2020-05-31,17.0,0.0,8544527.0
Switzerland,CH,2020-06-01,17.0,0.0,8544527.0
Switzerland,CH,2020-06-02,9.0,0.0,8544527.0
Switzerland,CH,2020-06-03,3.0,0.0,8544527.0
Switzerland,CH,2020-06-04,19.0,3.0,8544527.0
Switzerland,CH,2020-06-05,20.0,0.0,8544527.0
Switzerland,CH,2020-06-06,23.0,0.0,8544527.0
Switzerland,CH,2020-06-07,20.0,1.0,8544527.0
Switzerland,CH,2020-06-08,9.0,0.0,8544527.0
Switzerland,CH,2020-06-09,7.0,0.0,8544527.0
Switzerland,CH,2020-06-10,16.0,2.0,8544527.0
Switzerland,CH,2020-06-11,23.0,12.0,8544527.0
Switzerland,CH,2020-06-12,33.0,0.0,8544527.0
Switzerland,CH,2020-06-13,19.0,2.0,8544527.0
Switzerland,CH,2020-06-14,31.0,0.0,8544527.0
Switzerland,CH,2020-06-15,23.0,0.0,8544527.0
Switzerland,CH,2020-06-16,14.0,0.0,8544527.0
Switzerland,CH,2020-06-17,15.0,1.0,8544527.0
Switzerland,CH,2020-06-18,37.0,0.0,8544527.0
Switzerland,CH,2020-06-19,17.0,0.0,8544527.0
Switzerland,CH,2020-06-20,92.0,0.0,8544527.0
Switzerland,CH,2020-06-21,0.0,0.0,8544527.0
Switzerland,CH,2020-06-22,0.0,2.0,8544527.0
Switzerland,CH,2020-06-23,18.0,0.0,8544527.0
Switzerland,CH,2020-06-24,22.0,0.0,8544527.0
Switzerland,CH,2020-06-25,44.0,2.0,8544527.0
Switzerland,CH,2020-06-26,52.0,0.0,8544527.0
Switzerland,CH,2020-06-27,58.0,0.0,8544527.0
Switzerland,CH,2020-06-28,69.0,0.0,8544527.0
Switzerland,CH,2020-06-29,62.0,0.0,8544527.0
Switzerland,CH,2020-06-30,35.0,0.0,8544527.0
Switzerland,CH,2020-07-01,62.0,2.0,8544527.0
Switzerland,CH,2020-07-02,220.0,1.0,8544527.0
Switzerland,CH,2020-07-03,33.0,1.0,8544527.0
Switzerland,CH,2020-07-04,133.0,0.0,8544527.0
Switzerland,CH,2020-07-05,97.0,0.0,8544527.0
Switzerland,CH,2020-07-06,70.0,0.0,8544527.0
